2020-04-16 11:23:34,951 INFO [] 
2020-04-16 11:23:37,208 INFO [] 
2020-04-16 11:23:42,549 INFO [] 
2020-04-16 11:23:43,856 INFO [] 
2020-04-16 11:23:44,004 INFO [] 
2020-04-16 11:23:46,091 INFO [] 
2020-04-16 11:23:54,432 INFO [] 
2020-04-16 11:23:57,551 INFO [] 
2020-04-16 11:24:00,656 INFO [] 
2020-04-16 11:24:03,759 INFO [] 
2020-04-16 11:24:06,863 INFO [] 
2020-04-16 11:24:09,978 INFO [] 
2020-04-16 11:24:13,078 INFO [] 
2020-04-16 11:24:16,185 INFO [] 
2020-04-16 11:24:19,290 INFO [] 
2020-04-16 11:24:22,406 INFO [] 
2020-04-16 11:24:27,352 INFO [] 
2020-04-16 11:24:30,423 INFO [] 
2020-04-16 11:24:33,537 INFO [] 
2020-04-16 11:24:36,631 INFO [] 
2020-04-16 11:24:39,735 INFO [] 
2020-04-16 11:24:42,829 INFO [] 
2020-04-16 11:24:45,926 INFO [] 
2020-04-16 11:24:49,023 INFO [] 
2020-04-16 11:24:52,103 INFO [] 
2020-04-16 11:24:55,197 INFO [] 
2020-04-16 11:24:58,273 INFO [] 
2020-04-16 11:25:01,342 INFO [] 
2020-04-16 11:25:04,426 INFO [] 
2020-04-16 11:25:07,540 INFO [] 
2020-04-16 11:25:10,646 INFO [] 
2020-04-16 11:25:13,752 INFO [] 
2020-04-16 11:25:16,863 INFO [] 
2020-04-16 11:25:19,971 INFO [] 
2020-04-16 11:25:23,092 INFO [] 
2020-04-16 11:25:26,208 INFO [] 
2020-04-16 11:25:29,318 INFO [] 
2020-04-16 11:25:32,421 INFO [] 
2020-04-16 11:25:35,531 INFO [] 
2020-04-16 11:25:38,639 INFO [] 
2020-04-16 11:25:41,753 INFO [] 
2020-04-16 11:25:44,858 INFO [] 
2020-04-16 11:25:47,965 INFO [] 
2020-04-16 11:25:51,063 INFO [] 
2020-04-16 11:25:54,157 INFO [] 
2020-04-16 11:25:57,253 INFO [] 
2020-04-16 11:26:00,366 INFO [] 
2020-04-16 11:26:03,464 INFO [] 
2020-04-16 11:26:06,544 INFO [] 
2020-04-16 11:26:09,624 INFO [] 
2020-04-16 11:26:12,696 INFO [] 
2020-04-16 11:26:15,768 INFO [] 
2020-04-16 11:26:17,658 INFO [] 
2020-04-16 11:26:31,183 INFO [] 
2020-04-16 11:26:34,312 INFO [] 
2020-04-16 11:26:37,404 INFO [] 
2020-04-16 11:26:40,520 INFO [] 
2020-04-16 11:26:43,637 INFO [] 
2020-04-16 11:26:46,738 INFO [] 
2020-04-16 11:26:49,856 INFO [] 
2020-04-16 11:26:52,974 INFO [] 
2020-04-16 11:26:56,052 INFO [] 
2020-04-16 11:26:59,166 INFO [] 
2020-04-16 11:27:02,264 INFO [] 
2020-04-16 11:27:05,375 INFO [] 
2020-04-16 11:27:08,493 INFO [] 
2020-04-16 11:27:11,578 INFO [] 
2020-04-16 11:27:14,657 INFO [] 
2020-04-16 11:27:17,743 INFO [] 
2020-04-16 11:27:20,868 INFO [] 
2020-04-16 11:27:22,645 INFO [] 
2020-04-16 11:27:35,964 INFO [] 
2020-04-16 11:27:39,110 INFO [] 
2020-04-16 11:27:42,214 INFO [] 
2020-04-16 11:27:45,318 INFO [] 
2020-04-16 11:27:48,431 INFO [] 
2020-04-16 11:27:51,549 INFO [] 
2020-04-16 11:27:54,656 INFO [] 
2020-04-16 11:27:57,766 INFO [] 
2020-04-16 11:28:00,888 INFO [] 
2020-04-16 11:28:03,985 INFO [] 
2020-04-16 11:28:07,097 INFO [] 
2020-04-16 11:28:10,177 INFO [] 
2020-04-16 11:28:13,292 INFO [] 
2020-04-16 11:28:16,395 INFO [] 
2020-04-16 11:28:19,502 INFO [] 
2020-04-16 11:28:22,611 INFO [] 
2020-04-16 11:28:25,705 INFO [] 
2020-04-16 11:28:28,812 INFO [] 
2020-04-16 11:28:31,924 INFO [] 
2020-04-16 11:28:35,009 INFO [] 
2020-04-16 11:28:38,087 INFO [] 
2020-04-16 11:28:39,850 INFO [] 
2020-04-16 11:28:50,876 INFO [] 
2020-04-16 11:28:53,955 INFO [] 
2020-04-16 11:28:57,042 INFO [] 
2020-04-16 11:29:00,119 INFO [] 
2020-04-16 11:29:03,200 INFO [] 
2020-04-16 11:29:06,283 INFO [] 
2020-04-16 11:29:09,362 INFO [] 
2020-04-16 11:29:12,906 INFO [] 
2020-04-16 11:29:17,940 INFO [] 
2020-04-16 11:29:21,063 INFO [] 
2020-04-16 11:29:24,193 INFO [] 
2020-04-16 11:29:27,305 INFO [] 
2020-04-16 11:29:30,430 INFO [] 
2020-04-16 11:29:33,536 INFO [] 
2020-04-16 11:29:36,653 INFO [] 
2020-04-16 11:29:39,766 INFO [] 
2020-04-16 11:29:42,887 INFO [] 
2020-04-16 11:29:45,995 INFO [] 
2020-04-16 11:29:50,110 INFO [] 
2020-04-16 11:29:53,189 INFO [] 
2020-04-16 11:29:56,294 INFO [] 
2020-04-16 11:29:59,403 INFO [] 
2020-04-16 11:30:02,547 INFO [] 
2020-04-16 11:30:05,649 INFO [] 
2020-04-16 11:30:08,828 INFO [] 
2020-04-16 11:30:11,927 INFO [] 
