2020-04-29 16:34:15,343 INFO [] 
2020-04-29 16:34:16,641 INFO [] 
2020-04-29 16:34:16,781 INFO [] 
2020-04-29 16:34:18,862 INFO [] 
2020-04-29 16:34:30,403 INFO [] 
2020-04-29 16:34:33,526 INFO [] 
2020-04-29 16:34:36,649 INFO [] 
2020-04-29 16:34:39,777 INFO [] 
2020-04-29 16:34:42,877 INFO [] 
2020-04-29 16:34:45,978 INFO [] 
2020-04-29 16:34:49,076 INFO [] 
2020-04-29 16:34:57,456 INFO [] 
2020-04-29 16:35:00,564 INFO [] 
2020-04-29 16:35:03,656 INFO [] 
2020-04-29 16:35:06,747 INFO [] 
2020-04-29 16:35:08,633 INFO [] 
2020-04-29 16:35:20,475 INFO [] 
2020-04-29 16:35:23,586 INFO [] 
2020-04-29 16:35:26,682 INFO [] 
2020-04-29 16:35:29,790 INFO [] 
2020-04-29 16:35:32,887 INFO [] 
2020-04-29 16:35:35,999 INFO [] 
2020-04-29 16:35:37,810 INFO [] 
2020-04-29 16:35:49,341 INFO [] 
2020-04-29 16:35:52,465 INFO [] 
2020-04-29 16:35:55,580 INFO [] 
2020-04-29 16:35:57,386 INFO [] 
2020-04-29 16:36:08,935 INFO [] 
2020-04-29 16:36:12,055 INFO [] 
2020-04-29 16:36:13,876 INFO [] 
2020-04-29 16:36:25,945 INFO [] 
2020-04-29 16:36:29,050 INFO [] 
2020-04-29 16:36:32,144 INFO [] 
2020-04-29 16:36:33,949 INFO [] 
2020-04-29 16:36:45,794 INFO [] 
2020-04-29 16:36:48,900 INFO [] 
2020-04-29 16:36:52,037 INFO [] 
2020-04-29 16:36:53,076 ERROR 未通过 ===> 测试用例编号：61, 测试用例条目：点击资源统计-网格资源 
