2020-04-16 11:32:18,210 INFO [] 
2020-04-16 11:32:20,492 INFO [] 
2020-04-16 11:32:25,732 INFO [] 
2020-04-16 11:32:27,027 INFO [] 
2020-04-16 11:32:27,173 INFO [] 
2020-04-16 11:32:29,265 INFO [] 
2020-04-16 11:32:37,203 INFO [] 
2020-04-16 11:32:40,329 INFO [] 
2020-04-16 11:32:43,443 INFO [] 
2020-04-16 11:32:46,547 INFO [] 
2020-04-16 11:32:49,663 INFO [] 
2020-04-16 11:32:52,792 INFO [] 
2020-04-16 11:32:55,901 INFO [] 
2020-04-16 11:32:59,010 INFO [] 
2020-04-16 11:33:02,116 INFO [] 
2020-04-16 11:33:05,224 INFO [] 
2020-04-16 11:33:10,189 INFO [] 
2020-04-16 11:33:13,258 INFO [] 
2020-04-16 11:33:16,355 INFO [] 
2020-04-16 11:33:19,460 INFO [] 
2020-04-16 11:33:22,556 INFO [] 
2020-04-16 11:33:25,648 INFO [] 
2020-04-16 11:33:28,742 INFO [] 
2020-04-16 11:33:31,841 INFO [] 
2020-04-16 11:33:34,921 INFO [] 
2020-04-16 11:33:37,999 INFO [] 
2020-04-16 11:33:41,101 INFO [] 
2020-04-16 11:33:44,177 INFO [] 
2020-04-16 11:33:47,270 INFO [] 
2020-04-16 11:33:50,384 INFO [] 
2020-04-16 11:33:53,495 INFO [] 
2020-04-16 11:33:56,600 INFO [] 
2020-04-16 11:33:59,713 INFO [] 
2020-04-16 11:34:02,833 INFO [] 
2020-04-16 11:34:05,928 INFO [] 
2020-04-16 11:34:09,019 INFO [] 
2020-04-16 11:34:12,107 INFO [] 
2020-04-16 11:34:15,207 INFO [] 
2020-04-16 11:34:18,315 INFO [] 
2020-04-16 11:34:21,410 INFO [] 
2020-04-16 11:34:24,522 INFO [] 
2020-04-16 11:34:27,636 INFO [] 
2020-04-16 11:34:30,729 INFO [] 
2020-04-16 11:34:33,823 INFO [] 
2020-04-16 11:34:36,927 INFO [] 
2020-04-16 11:34:40,029 INFO [] 
2020-04-16 11:34:43,143 INFO [] 
2020-04-16 11:34:46,236 INFO [] 
2020-04-16 11:34:49,315 INFO [] 
2020-04-16 11:34:52,390 INFO [] 
2020-04-16 11:34:55,467 INFO [] 
2020-04-16 11:34:58,542 INFO [] 
2020-04-16 11:35:00,398 INFO [] 
2020-04-16 11:35:14,024 INFO [] 
2020-04-16 11:35:17,164 INFO [] 
2020-04-16 11:35:20,273 INFO [] 
2020-04-16 11:35:23,386 INFO [] 
2020-04-16 11:35:26,512 INFO [] 
2020-04-16 11:35:29,624 INFO [] 
2020-04-16 11:35:32,736 INFO [] 
2020-04-16 11:35:35,845 INFO [] 
2020-04-16 11:35:38,932 INFO [] 
2020-04-16 11:35:42,038 INFO [] 
2020-04-16 11:35:45,137 INFO [] 
2020-04-16 11:35:48,234 INFO [] 
2020-04-16 11:35:51,343 INFO [] 
2020-04-16 11:35:54,423 INFO [] 
2020-04-16 11:35:57,502 INFO [] 
2020-04-16 11:36:00,580 INFO [] 
2020-04-16 11:36:03,677 INFO [] 
2020-04-16 11:36:05,467 INFO [] 
2020-04-16 11:36:18,854 INFO [] 
2020-04-16 11:36:21,981 INFO [] 
2020-04-16 11:36:25,089 INFO [] 
2020-04-16 11:36:28,203 INFO [] 
2020-04-16 11:36:31,308 INFO [] 
2020-04-16 11:36:34,422 INFO [] 
2020-04-16 11:36:37,528 INFO [] 
2020-04-16 11:36:40,629 INFO [] 
2020-04-16 11:36:43,733 INFO [] 
2020-04-16 11:36:46,840 INFO [] 
2020-04-16 11:36:49,944 INFO [] 
2020-04-16 11:36:53,015 INFO [] 
2020-04-16 11:36:56,124 INFO [] 
2020-04-16 11:36:59,328 INFO [] 
2020-04-16 11:37:02,423 INFO [] 
2020-04-16 11:37:05,521 INFO [] 
2020-04-16 11:37:08,632 INFO [] 
2020-04-16 11:37:11,737 INFO [] 
2020-04-16 11:37:14,839 INFO [] 
2020-04-16 11:37:17,924 INFO [] 
2020-04-16 11:37:21,003 INFO [] 
2020-04-16 11:37:22,801 INFO [] 
2020-04-16 11:37:33,843 INFO [] 
2020-04-16 11:37:36,928 INFO [] 
2020-04-16 11:37:40,028 INFO [] 
2020-04-16 11:37:43,099 INFO [] 
2020-04-16 11:37:46,175 INFO [] 
2020-04-16 11:37:49,251 INFO [] 
2020-04-16 11:37:52,327 INFO [] 
2020-04-16 11:37:55,907 INFO [] 
2020-04-16 11:38:00,933 INFO [] 
2020-04-16 11:38:04,070 INFO [] 
2020-04-16 11:38:07,172 INFO [] 
2020-04-16 11:38:10,275 INFO [] 
2020-04-16 11:38:13,397 INFO [] 
2020-04-16 11:38:16,503 INFO [] 
2020-04-16 11:38:19,619 INFO [] 
2020-04-16 11:38:22,756 INFO [] 
2020-04-16 11:38:25,864 INFO [] 
2020-04-16 11:38:28,969 INFO [] 
2020-04-16 11:38:32,980 INFO [] 
2020-04-16 11:38:36,059 INFO [] 
2020-04-16 11:38:39,179 INFO [] 
2020-04-16 11:38:42,283 INFO [] 
2020-04-16 11:38:45,389 INFO [] 
2020-04-16 11:38:48,492 INFO [] 
2020-04-16 11:38:51,597 INFO [] 
2020-04-16 11:38:54,722 INFO [] 
2020-04-16 11:38:57,834 INFO [] 
2020-04-16 11:39:00,905 INFO [] 
2020-04-16 11:39:03,986 INFO [] 
2020-04-16 11:39:05,763 INFO [] 
2020-04-16 11:39:17,678 INFO [] 
2020-04-16 11:39:22,707 INFO [] 
2020-04-16 11:39:25,811 INFO [] 
2020-04-16 11:39:25,909 INFO [] 
2020-04-16 11:39:29,982 INFO [] 
2020-04-16 11:39:32,250 INFO [] 
2020-04-16 11:39:35,693 INFO [] 
2020-04-16 11:39:36,995 INFO [] 
2020-04-16 11:39:37,144 INFO [] 
2020-04-16 11:39:39,242 INFO [] 
2020-04-16 11:39:42,345 INFO [] 
2020-04-16 11:39:45,453 INFO [] 
2020-04-16 11:39:48,567 INFO [] 
2020-04-16 11:39:51,672 INFO [] 
2020-04-16 11:39:54,797 INFO [] 
2020-04-16 11:39:57,897 INFO [] 
2020-04-16 11:40:01,001 INFO [] 
2020-04-16 11:40:04,111 INFO [] 
2020-04-16 11:40:08,856 INFO [] 
2020-04-16 11:40:11,959 INFO [] 
2020-04-16 11:40:15,079 INFO [] 
2020-04-16 11:40:18,177 INFO [] 
2020-04-16 11:40:21,271 INFO [] 
