2020-04-23 11:50:37,127 INFO [] 
2020-04-23 11:50:53,218 INFO [] 
2020-04-23 11:50:55,476 INFO [] 
2020-04-23 11:51:00,668 INFO [] 
2020-04-23 11:51:01,962 INFO [] 
2020-04-23 11:51:02,091 INFO [] 
2020-04-23 11:51:04,165 INFO [] 
2020-04-23 11:51:12,046 INFO [] 
2020-04-23 11:51:15,164 INFO [] 
2020-04-23 11:51:19,916 INFO [] 
2020-04-23 11:51:23,020 INFO [] 
2020-04-23 11:51:26,123 INFO [] 
2020-04-23 11:51:29,215 INFO [] 
2020-04-23 11:51:31,394 INFO [] 
2020-04-23 11:51:34,495 INFO [] 
2020-04-23 11:51:37,599 INFO [] 
2020-04-23 11:51:40,659 INFO [] 
2020-04-23 11:51:43,752 INFO [] 
2020-04-23 11:51:45,540 INFO [] 
2020-04-23 11:51:53,495 INFO [] 
2020-04-23 11:51:56,675 INFO [] 
2020-04-23 11:51:59,799 INFO [] 
2020-04-23 11:52:02,930 INFO [] 
2020-04-23 11:52:06,042 INFO [] 
2020-04-23 11:52:09,151 INFO [] 
2020-04-23 11:52:12,251 INFO [] 
2020-04-23 11:52:15,354 INFO [] 
2020-04-23 11:52:16,992 INFO [] 
2020-04-23 11:52:20,090 INFO [] 
2020-04-23 11:52:21,762 INFO [] 
2020-04-23 11:52:27,427 INFO [] 
2020-04-23 11:52:30,531 INFO [] 
2020-04-23 11:52:33,643 INFO [] 
2020-04-23 11:52:36,773 INFO [] 
2020-04-23 11:52:40,379 INFO [] 
2020-04-23 11:52:45,409 INFO [] 
2020-04-23 11:52:48,509 INFO [] 
2020-04-23 11:52:48,612 INFO [] 
